,avgType,windowSlow,windowFast,steepness,stdev,numSell,exposure,drawdown,winLoss,value,zzz
0,logarithmic,100,40,1,1.2,77,0.4132047477744807,-0.23791257753380043,3.2777777777777777,20673.25000000002,logarithmic-100-40-1-1.2
1,logarithmic,100,40,2,1.2,79,0.42631058358061324,-0.2268010856027572,3.1578947368421053,21103.16000000001,logarithmic-100-40-2-1.2
2,logarithmic,100,40,3,1.2,76,0.415677546983185,-0.2478783030318764,2.8,19326.15000000001,logarithmic-100-40-3-1.2
3,logarithmic,100,40,4,1.2,75,0.410484668644906,-0.2486134409688444,2.75,18870.65,logarithmic-100-40-4-1.2
4,logarithmic,100,40,5,1.2,74,0.40677546983184965,-0.2479566327328546,2.7,18759.380000000005,logarithmic-100-40-5-1.2
5,logarithmic,100,40,1,1.4,77,0.4230959446092977,-0.2972271924382142,3.5294117647058822,19841.739999999998,logarithmic-100-40-1-1.4
6,logarithmic,100,40,2,1.4,80,0.43793273986152326,-0.2578016415720625,3.4444444444444446,22042.63000000001,logarithmic-100-40-2-1.4
7,logarithmic,100,40,3,1.4,77,0.4235905044510386,-0.25762176529880776,3.0526315789473686,20044.750000000015,logarithmic-100-40-3-1.4
8,logarithmic,100,40,4,1.4,75,0.41617210682492584,-0.23815529133891983,2.9473684210526314,19251.290000000008,logarithmic-100-40-4-1.4
9,logarithmic,100,40,5,1.4,74,0.41271018793273984,-0.23796866983172382,2.8947368421052633,19157.87,logarithmic-100-40-5-1.4
10,logarithmic,100,40,1,1.6,78,0.42556874381800197,-0.3629888571254599,3.588235294117647,18884.94,logarithmic-100-40-1-1.6
11,logarithmic,100,40,2,1.6,80,0.4391691394658754,-0.29964215400804656,3.4444444444444446,20565.66000000001,logarithmic-100-40-2-1.6
12,logarithmic,100,40,3,1.6,77,0.4260633036597428,-0.2972690043231918,3.0526315789473686,19125.76000000001,logarithmic-100-40-3-1.6
13,logarithmic,100,40,4,1.6,75,0.41913946587537093,-0.2972690043231918,2.9473684210526314,18052.760000000002,logarithmic-100-40-4-1.6
14,logarithmic,100,40,5,1.6,74,0.4149357072205737,-0.2581540918163671,2.8947368421052633,18983.940000000002,logarithmic-100-40-5-1.6
15,logarithmic,100,40,1,1.8,78,0.4258160237388724,-0.3391480704887906,3.588235294117647,19555.769999999993,logarithmic-100-40-1-1.8
16,logarithmic,100,40,2,1.8,80,0.4394164193867458,-0.3629888571254599,3.4444444444444446,18710.35000000001,logarithmic-100-40-2-1.8
17,logarithmic,100,40,3,1.8,77,0.42631058358061324,-0.29964215400804656,3.0526315789473686,19076.74000000001,logarithmic-100-40-3-1.8
18,logarithmic,100,40,4,1.8,75,0.4226013847675569,-0.30004279342167806,2.9473684210526314,17714.01000000002,logarithmic-100-40-4-1.8
19,logarithmic,100,40,5,1.8,74,0.41913946587537093,-0.2998167586918266,2.8947368421052633,17672.530000000017,logarithmic-100-40-5-1.8
20,logarithmic,125,10,1,1.0,71,0.38748763600395647,-0.16063162904104344,3.176470588235294,25535.3328,logarithmic-125-10-1-1.0
21,logarithmic,125,10,2,1.0,62,0.34000989119683483,-0.17037187823275324,3.1333333333333333,18933.51000000001,logarithmic-125-10-2-1.0
22,logarithmic,125,10,3,1.0,56,0.31973293768545996,-0.16181975199232485,3.6666666666666665,18859.94,logarithmic-125-10-3-1.0
23,logarithmic,125,10,4,1.0,51,0.2959940652818991,-0.16751799037721604,3.25,17480.44000000001,logarithmic-125-10-4-1.0
24,logarithmic,125,10,5,1.0,49,0.2687932739861523,-0.174816452665702,2.769230769230769,16841.490000000005,logarithmic-125-10-5-1.0
25,logarithmic,125,10,1,1.2,72,0.3916913946587537,-0.17413928740641757,3.0,23981.910000000003,logarithmic-125-10-1-1.2
26,logarithmic,125,10,2,1.2,63,0.3444609297725025,-0.16534901539376679,2.9375,19328.17000000001,logarithmic-125-10-2-1.2
27,logarithmic,125,10,3,1.2,57,0.32443125618199803,-0.15853465178568524,3.3846153846153846,19303.870000000003,logarithmic-125-10-3-1.2
28,logarithmic,125,10,4,1.2,52,0.30093966369930764,-0.15844421452482282,3.0,18124.78,logarithmic-125-10-4-1.2
29,logarithmic,125,10,5,1.2,50,0.27299703264094954,-0.15838977673107113,2.5714285714285716,17792.47000000001,logarithmic-125-10-5-1.2
30,logarithmic,125,10,1,1.4,72,0.39243323442136496,-0.1810712556508999,3.0,24055.119999999995,logarithmic-125-10-1-1.4
31,logarithmic,125,10,2,1.4,63,0.345944609297725,-0.1669509660509273,2.9375,19472.4,logarithmic-125-10-2-1.4
32,logarithmic,125,10,3,1.4,58,0.3301186943620178,-0.16704053693250942,3.4615384615384617,19697.130000000012,logarithmic-125-10-3-1.4
33,logarithmic,125,10,4,1.4,53,0.306379821958457,-0.1743856195793702,3.076923076923077,18344.82,logarithmic-125-10-4-1.4
34,logarithmic,125,10,5,1.4,51,0.2791790306627102,-0.1587678153047258,2.642857142857143,17652.969999999994,logarithmic-125-10-5-1.4
35,logarithmic,125,10,1,1.6,72,0.39663699307616224,-0.17791158895091042,3.0,24689.129999999997,logarithmic-125-10-1-1.6
36,logarithmic,125,10,2,1.6,64,0.3516320474777448,-0.17783227279453723,3.0,21075.060000000005,logarithmic-125-10-2-1.6
37,logarithmic,125,10,3,1.6,58,0.3303659742828882,-0.18128440683035488,3.4615384615384617,19356.040000000008,logarithmic-125-10-3-1.6
38,logarithmic,125,10,4,1.6,53,0.3068743818001978,-0.18128440683035488,3.076923076923077,18177.53,logarithmic-125-10-4-1.6
39,logarithmic,125,10,5,1.6,51,0.27967359050445106,-0.15845528861137634,2.642857142857143,17501.719999999998,logarithmic-125-10-5-1.6
0,logarithmic,125,10,1,1.8,72,0.3973788328387735,-0.1795761505210394,3.0,23798.106400000004,logarithmic-125-10-1-1.8
1,logarithmic,125,10,2,1.8,64,0.3528684470820969,-0.18669554276175385,3.0,19643.779999999995,logarithmic-125-10-2-1.8
2,logarithmic,125,10,3,1.8,58,0.33160237388724034,-0.1801678853662869,3.4615384615384617,19377.330000000005,logarithmic-125-10-3-1.8
3,logarithmic,125,10,4,1.8,53,0.30811078140454995,-0.1801678853662869,3.076923076923077,18234.03,logarithmic-125-10-4-1.8
4,logarithmic,125,10,5,1.8,51,0.2809099901088032,-0.15856867937008756,2.642857142857143,17530.70999999999,logarithmic-125-10-5-1.8
5,logarithmic,125,20,1,1.0,85,0.45820969337289813,-0.18128321433807715,3.0476190476190474,32579.210000000032,logarithmic-125-20-1-1.0
6,logarithmic,125,20,2,1.0,84,0.4465875370919881,-0.18128321433807715,3.0,32843.250000000015,logarithmic-125-20-2-1.0
7,logarithmic,125,20,3,1.0,84,0.4530168150346192,-0.16694449055717503,3.0,32726.81,logarithmic-125-20-3-1.0
8,logarithmic,125,20,4,1.0,80,0.42556874381800197,-0.16704034647523722,2.8095238095238093,27067.680000000004,logarithmic-125-20-4-1.0
9,logarithmic,125,20,5,1.0,79,0.412215628090999,-0.16704034647523722,2.761904761904762,26999.250000000015,logarithmic-125-20-5-1.0
10,logarithmic,125,20,1,1.2,86,0.46538081107814044,-0.18007348626779862,3.0952380952380953,32811.26000000001,logarithmic-125-20-1-1.2
11,logarithmic,125,20,2,1.2,85,0.45227497527200794,-0.1778822897658912,3.0476190476190474,36816.51,logarithmic-125-20-2-1.2
12,logarithmic,125,20,3,1.2,85,0.4557368941641939,-0.1778822897658912,3.0476190476190474,36373.81999999999,logarithmic-125-20-3-1.2
13,logarithmic,125,20,4,1.2,80,0.43051434223541046,-0.1778822897658912,3.0,29563.600000000006,logarithmic-125-20-4-1.2
14,logarithmic,125,20,5,1.2,79,0.41815034619188923,-0.18134645845660627,2.95,27722.47,logarithmic-125-20-5-1.2
15,logarithmic,125,20,1,1.4,89,0.4700791295746785,-0.18881616339669463,3.0454545454545454,35429.52000000002,logarithmic-125-20-1-1.4
16,logarithmic,125,20,2,1.4,86,0.45524233432245303,-0.186728031384726,3.0952380952380953,35725.13000000001,logarithmic-125-20-2-1.4
17,logarithmic,125,20,3,1.4,86,0.45845697329376855,-0.18018784432837198,3.0952380952380953,35653.62000000001,logarithmic-125-20-3-1.4
18,logarithmic,125,20,4,1.4,81,0.4332344213649852,-0.18018784432837198,3.05,28955.15000000001,logarithmic-125-20-4-1.4
19,logarithmic,125,20,5,1.4,80,0.4208704253214639,-0.1778822897658912,3.0,30025.490000000005,logarithmic-125-20-5-1.4
20,logarithmic,125,20,1,1.6,89,0.47181008902077154,-0.22279099053482287,3.0454545454545454,33956.430000000015,logarithmic-125-20-1-1.6
21,logarithmic,125,20,2,1.6,86,0.45548961424332346,-0.1795504606366685,3.0952380952380953,36025.86600000002,logarithmic-125-20-2-1.6
22,logarithmic,125,20,3,1.6,86,0.4589515331355094,-0.1795504606366685,3.0952380952380953,35662.99600000001,logarithmic-125-20-3-1.6
23,logarithmic,125,20,4,1.6,81,0.4334817012858556,-0.186728031384726,3.05,28719.27999999999,logarithmic-125-20-4-1.6
24,logarithmic,125,20,5,1.6,80,0.42136498516320475,-0.186728031384726,3.0,28700.559999999994,logarithmic-125-20-5-1.6
25,logarithmic,125,20,1,1.8,89,0.47477744807121663,-0.2670401275934753,3.238095238095238,35398.280000000035,logarithmic-125-20-1-1.8
26,logarithmic,125,20,2,1.8,86,0.4567260138476756,-0.2485869358231374,3.0952380952380953,32951.38,logarithmic-125-20-2-1.8
27,logarithmic,125,20,3,1.8,86,0.4631552917903066,-0.19828317929759673,3.0952380952380953,34362.360000000015,logarithmic-125-20-3-1.8
28,logarithmic,125,20,4,1.8,81,0.43793273986152326,-0.19828317929759673,3.05,27931.529999999988,logarithmic-125-20-4-1.8
29,logarithmic,125,20,5,1.8,80,0.4250741839762611,-0.1974669131238445,3.0,27940.219999999998,logarithmic-125-20-5-1.8
30,logarithmic,125,30,1,1.0,88,0.47477744807121663,-0.21680974686393537,2.6666666666666665,25737.680000000008,logarithmic-125-30-1-1.0
31,logarithmic,125,30,2,1.0,86,0.46241345202769535,-0.21856447401667692,2.739130434782609,24312.880000000012,logarithmic-125-30-2-1.0
32,logarithmic,125,30,3,1.0,86,0.4804648862512364,-0.20086701707874155,2.739130434782609,25142.650000000016,logarithmic-125-30-3-1.0
33,logarithmic,125,30,4,1.0,84,0.4723046488625124,-0.20100320896986842,2.652173913043478,25169.590000000015,logarithmic-125-30-4-1.0
34,logarithmic,125,30,5,1.0,84,0.4723046488625124,-0.20100320896986842,2.652173913043478,25169.590000000015,logarithmic-125-30-5-1.0
35,logarithmic,125,30,1,1.2,88,0.4762611275964392,-0.21857533095188048,2.6666666666666665,25290.76000000001,logarithmic-125-30-1-1.2
36,logarithmic,125,30,2,1.2,86,0.4629080118694362,-0.21862000596790448,2.739130434782609,24333.694800000005,logarithmic-125-30-2-1.2
37,logarithmic,125,30,3,1.2,87,0.4896142433234421,-0.21163438643255525,2.782608695652174,24762.139600000002,logarithmic-125-30-3-1.2
38,logarithmic,125,30,4,1.2,85,0.4814540059347181,-0.21842584235919976,2.6956521739130435,23666.120000000017,logarithmic-125-30-4-1.2
39,logarithmic,125,30,5,1.2,85,0.4817012858555885,-0.21222626247899176,2.6956521739130435,23859.55000000001,logarithmic-125-30-5-1.2
0,logarithmic,125,30,1,1.4,88,0.480217606330366,-0.22684707360153303,2.6666666666666665,24460.240000000013,logarithmic-125-30-1-1.4
1,logarithmic,125,30,2,1.4,87,0.4715628090999011,-0.26665947009223606,2.782608695652174,24101.71000000002,logarithmic-125-30-2-1.4
2,logarithmic,125,30,3,1.4,88,0.4948071216617211,-0.21790893633100317,3.0,28454.800000000032,logarithmic-125-30-3-1.4
3,logarithmic,125,30,4,1.4,86,0.48689416419386744,-0.21790893633100317,2.909090909090909,27466.720000000012,logarithmic-125-30-4-1.4
4,logarithmic,125,30,5,1.4,86,0.48615232443125617,-0.21709276402796135,2.909090909090909,27492.540000000015,logarithmic-125-30-5-1.4
5,logarithmic,125,30,1,1.6,89,0.4844213649851632,-0.2571356927307157,2.7083333333333335,26008.470000000012,logarithmic-125-30-1-1.6
6,logarithmic,125,30,2,1.6,89,0.4762611275964392,-0.2459461871164217,2.869565217391304,26060.229999999996,logarithmic-125-30-2-1.6
7,logarithmic,125,30,3,1.6,89,0.4977744807121662,-0.24554543737011136,3.0454545454545454,27542.54,logarithmic-125-30-3-1.6
8,logarithmic,125,30,4,1.6,87,0.4896142433234421,-0.2666555828452671,2.9545454545454546,25805.150000000016,logarithmic-125-30-4-1.6
9,logarithmic,125,30,5,1.6,87,0.4896142433234421,-0.2666555828452671,2.9545454545454546,25805.150000000016,logarithmic-125-30-5-1.6
10,logarithmic,125,30,1,1.8,91,0.48986152324431254,-0.3146607048606113,2.7916666666666665,25232.930000000015,logarithmic-125-30-1-1.8
11,logarithmic,125,30,2,1.8,89,0.47675568743818003,-0.2763769540708967,2.869565217391304,24987.460000000003,logarithmic-125-30-2-1.8
12,logarithmic,125,30,3,1.8,89,0.498269040553907,-0.2760385414698659,3.0454545454545454,26426.500000000025,logarithmic-125-30-3-1.8
13,logarithmic,125,30,4,1.8,87,0.49010880316518296,-0.25686604949933856,2.9545454545454546,26157.230000000018,logarithmic-125-30-4-1.8
14,logarithmic,125,30,5,1.8,87,0.49010880316518296,-0.25686604949933856,2.9545454545454546,26157.230000000018,logarithmic-125-30-5-1.8
15,logarithmic,125,40,1,1.0,81,0.4423837784371909,-0.22737549770903784,3.263157894736842,24586.76000000001,logarithmic-125-40-1-1.0
16,logarithmic,125,40,2,1.0,82,0.4473293768545994,-0.23014067405739067,3.1,24254.334800000015,logarithmic-125-40-2-1.0
17,logarithmic,125,40,3,1.0,82,0.44090009891196835,-0.18751231573830926,3.1,24974.870000000003,logarithmic-125-40-3-1.0
18,logarithmic,125,40,4,1.0,80,0.43496538081107816,-0.19028440119482198,3.0,23398.880000000012,logarithmic-125-40-4-1.0
19,logarithmic,125,40,5,1.0,80,0.43496538081107816,-0.19028440119482198,3.0,23398.880000000012,logarithmic-125-40-5-1.0
20,logarithmic,125,40,1,1.2,83,0.44881305637982194,-0.23459268400492364,3.3684210526315788,24844.930000000008,logarithmic-125-40-1-1.2
21,logarithmic,125,40,2,1.2,83,0.45623145400593473,-0.22678796869462622,3.3684210526315788,23635.720000000012,logarithmic-125-40-2-1.2
22,logarithmic,125,40,3,1.2,82,0.44807121661721067,-0.24848379161788048,3.3157894736842106,22576.190000000013,logarithmic-125-40-3-1.2
23,logarithmic,125,40,4,1.2,81,0.443620178041543,-0.2297243542402805,3.05,21691.25000000001,logarithmic-125-40-4-1.2
24,logarithmic,125,40,5,1.2,81,0.44386745796241345,-0.22349317374739533,3.05,21905.540000000008,logarithmic-125-40-5-1.2
25,logarithmic,125,40,1,1.4,83,0.44980217606330364,-0.29428392571902096,3.3684210526315788,22906.01000000001,logarithmic-125-40-1-1.4
26,logarithmic,125,40,2,1.4,84,0.4641444114737883,-0.2763100469027902,3.4210526315789473,24571.140000000007,logarithmic-125-40-2-1.4
27,logarithmic,125,40,3,1.4,83,0.4559841740850643,-0.2570740570793423,3.3684210526315788,24746.4,logarithmic-125-40-3-1.4
28,logarithmic,125,40,4,1.4,81,0.44980217606330364,-0.24577478492544166,3.263157894736842,23589.84000000002,logarithmic-125-40-4-1.4
29,logarithmic,125,40,5,1.4,81,0.44980217606330364,-0.24577478492544166,3.263157894736842,23589.84000000002,logarithmic-125-40-5-1.4
30,logarithmic,125,40,1,1.6,83,0.45351137487636006,-0.29676251587668395,3.3684210526315788,22905.96000000001,logarithmic-125-40-1-1.6
31,logarithmic,125,40,2,1.6,84,0.4648862512363996,-0.3150815253296689,3.4210526315789473,23218.310000000016,logarithmic-125-40-2-1.6
32,logarithmic,125,40,3,1.6,84,0.4589515331355094,-0.314749287995167,3.4210526315789473,23972.430000000026,logarithmic-125-40-3-1.6
33,logarithmic,125,40,4,1.6,82,0.45227497527200794,-0.2760424980390748,3.3157894736842106,23735.170000000006,logarithmic-125-40-4-1.6
34,logarithmic,125,40,5,1.6,82,0.45227497527200794,-0.2760424980390748,3.3157894736842106,23735.170000000006,logarithmic-125-40-5-1.6
35,logarithmic,125,40,1,1.8,84,0.4577151335311573,-0.3760562122018389,3.4210526315789473,22478.56000000001,logarithmic-125-40-1-1.8
36,logarithmic,125,40,2,1.8,86,0.4698318496538081,-0.3788194123563865,3.526315789473684,22123.070000000014,logarithmic-125-40-2-1.8
37,logarithmic,125,40,3,1.8,85,0.4616716122650841,-0.31709246936030683,3.473684210526316,23973.00000000003,logarithmic-125-40-3-1.8
38,logarithmic,125,40,4,1.8,83,0.4557368941641939,-0.31709246936030683,3.3684210526315788,22413.80000000001,logarithmic-125-40-4-1.8
39,logarithmic,125,40,5,1.8,83,0.45548961424332346,-0.314749287995167,3.3684210526315788,22537.850000000017,logarithmic-125-40-5-1.8
0,logarithmic,150,10,1,1.0,71,0.4030662710187933,-0.1742584852706601,3.4375,25071.449999999986,logarithmic-150-10-1-1.0
1,logarithmic,150,10,2,1.0,63,0.3620178041543027,-0.15775186214273587,3.5,20450.580000000005,logarithmic-150-10-2-1.0
2,logarithmic,150,10,3,1.0,59,0.3313550939663699,-0.15205760330493245,3.9166666666666665,21168.770000000004,logarithmic-150-10-3-1.0
3,logarithmic,150,10,4,1.0,54,0.3093471810089021,-0.15235086542165235,3.5,20093.640000000003,logarithmic-150-10-4-1.0
4,logarithmic,150,10,5,1.0,52,0.3024233432245302,-0.16193203984498952,3.3333333333333335,18739.559999999998,logarithmic-150-10-5-1.0
5,logarithmic,150,10,1,1.2,72,0.40677546983184965,-0.181202028330867,3.235294117647059,24689.699999999997,logarithmic-150-10-1-1.2
6,logarithmic,150,10,2,1.2,64,0.3652324431256182,-0.167009770785964,3.2666666666666666,20399.070000000003,logarithmic-150-10-2-1.2
7,logarithmic,150,10,3,1.2,60,0.33382789317507416,-0.1743578319916421,3.6153846153846154,20158.65000000001,logarithmic-150-10-3-1.2
8,logarithmic,150,10,4,1.2,55,0.3118199802176063,-0.1743578319916421,3.230769230769231,19132.81,logarithmic-150-10-4-1.2
9,logarithmic,150,10,5,1.2,53,0.3068743818001978,-0.1743578319916421,3.076923076923077,18282.379999999997,logarithmic-150-10-5-1.2
10,logarithmic,150,10,1,1.4,72,0.40776458951533134,-0.177709705240143,3.235294117647059,25652.620000000003,logarithmic-150-10-1-1.4
11,logarithmic,150,10,2,1.4,64,0.36572700296735905,-0.1778359859890613,3.2666666666666666,21373.950000000008,logarithmic-150-10-2-1.4
12,logarithmic,150,10,3,1.4,60,0.334322453016815,-0.18129724082836565,3.6153846153846154,20009.14000000001,logarithmic-150-10-3-1.4
13,logarithmic,150,10,4,1.4,55,0.31231454005934717,-0.18129724082836565,3.230769230769231,18967.110000000004,logarithmic-150-10-4-1.4
14,logarithmic,150,10,5,1.4,53,0.3073689416419387,-0.18129724082836565,3.076923076923077,18117.08000000001,logarithmic-150-10-5-1.4
15,logarithmic,150,10,1,1.6,72,0.4085064292779426,-0.17940722088096228,3.235294117647059,24743.1096,logarithmic-150-10-1-1.6
16,logarithmic,150,10,2,1.6,65,0.3721562809099901,-0.1865904192248093,3.3333333333333335,20612.27000000001,logarithmic-150-10-2-1.6
17,logarithmic,150,10,3,1.6,61,0.3407517309594461,-0.1800930026736598,3.6923076923076925,20719.47000000002,logarithmic-150-10-3-1.6
18,logarithmic,150,10,4,1.6,56,0.31849653808110784,-0.17776088230031264,3.3076923076923075,20430.04000000001,logarithmic-150-10-4-1.6
19,logarithmic,150,10,5,1.6,54,0.3135509396636993,-0.17776088230031264,3.1538461538461537,19510.31,logarithmic-150-10-5-1.6
20,logarithmic,150,10,1,1.8,73,0.4149357072205737,-0.24846558412363134,3.2941176470588234,23428.980000000018,logarithmic-150-10-1-1.8
21,logarithmic,150,10,2,1.8,65,0.3733926805143422,-0.19833120861154546,3.3333333333333335,20325.690000000002,logarithmic-150-10-2-1.8
22,logarithmic,150,10,3,1.8,61,0.34124629080118696,-0.17942031847810014,3.6923076923076925,20733.45000000001,logarithmic-150-10-3-1.8
23,logarithmic,150,10,4,1.8,56,0.3192383778437191,-0.17942031847810014,3.3076923076923075,19669.350000000002,logarithmic-150-10-4-1.8
24,logarithmic,150,10,5,1.8,54,0.31429277942631056,-0.17942031847810014,3.1538461538461537,18800.11999999999,logarithmic-150-10-5-1.8
25,logarithmic,150,20,1,1.0,89,0.47873392680514343,-0.17743398060937374,3.238095238095238,37591.580000000016,logarithmic-150-20-1-1.0
26,logarithmic,150,20,2,1.0,87,0.4700791295746785,-0.17743398060937374,3.142857142857143,36627.100000000035,logarithmic-150-20-2-1.0
27,logarithmic,150,20,3,1.0,84,0.458704253214639,-0.18095637327464598,3.2,34228.16,logarithmic-150-20-3-1.0
28,logarithmic,150,20,4,1.0,82,0.445351137487636,-0.18095637327464598,3.1,31116.18,logarithmic-150-20-4-1.0
29,logarithmic,150,20,5,1.0,81,0.4431256181998022,-0.18095637327464598,3.05,30325.549999999996,logarithmic-150-20-5-1.0
30,logarithmic,150,20,1,1.2,90,0.48417408506429277,-0.18633458388965302,3.2857142857142856,36566.43000000002,logarithmic-150-20-1-1.2
31,logarithmic,150,20,2,1.2,87,0.4745301681503462,-0.1798095953665834,3.142857142857143,34507.02000000001,logarithmic-150-20-2-1.2
32,logarithmic,150,20,3,1.2,84,0.4631552917903066,-0.17745473955526794,3.2,35736.34000000002,logarithmic-150-20-3-1.2
33,logarithmic,150,20,4,1.2,82,0.45326409495548964,-0.17745473955526794,3.3157894736842106,33139.41,logarithmic-150-20-4-1.2
34,logarithmic,150,20,5,1.2,82,0.45227497527200794,-0.17771716541619068,3.3157894736842106,34717.50000000001,logarithmic-150-20-5-1.2
35,logarithmic,150,20,1,1.4,91,0.48714144411473786,-0.19802473505152454,3.3333333333333335,37548.81000000003,logarithmic-150-20-1-1.4
36,logarithmic,150,20,2,1.4,89,0.47873392680514343,-0.17943544287865046,3.238095238095238,37719.39400000002,logarithmic-150-20-2-1.4
37,logarithmic,150,20,3,1.4,86,0.46735905044510384,-0.18664673097816473,3.3,37294.01000000001,logarithmic-150-20-3-1.4
38,logarithmic,150,20,4,1.4,84,0.45746785361028686,-0.18664673097816473,3.4210526315789473,34553.02000000002,logarithmic-150-20-4-1.4
39,logarithmic,150,20,5,1.4,83,0.45524233432245303,-0.18664673097816473,3.3684210526315788,33678.62,logarithmic-150-20-5-1.4
